video_id,gloss,label,split,signer_id,bbox,frame_start,frame_end,video_path
M_00113,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M437.jpg
M_00117,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M292.jpg
M_00118,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1104.jpg
M_00119,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M358.jpg
M_00120,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2988.jpg
M_00122,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2414.jpg
M_00123,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2962.jpg
M_00125,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1451.jpg
M_00126,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1265.jpg
M_00127,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2269.jpg
M_00129,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M470.jpg
M_00131,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M725.jpg
M_00132,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2403.jpg
M_00133,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2433.jpg
M_00134,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2395.jpg
M_00136,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1310.jpg
M_00141,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M313.jpg
M_00142,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2953.jpg
M_00143,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M862.jpg
M_00145,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M665.jpg
M_00146,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M287.jpg
M_00150,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M718.jpg
M_00153,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M468.jpg
M_00154,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M558.jpg
M_00156,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2467.jpg
M_00157,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M423.jpg
M_00159,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M225.jpg
M_00161,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M412.jpg
M_00166,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M831.jpg
M_00168,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1125.jpg
M_00169,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2923.jpg
M_00170,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M335.jpg
M_00171,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1904.jpg
M_00174,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1402.jpg
M_00176,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1994.jpg
M_00177,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M372.jpg
M_00181,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1903.jpg
M_00182,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2161.jpg
M_00183,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1908.jpg
M_00184,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1642.jpg
M_00186,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2979.jpg
M_00187,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2327.jpg
M_00190,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2418.jpg
M_00195,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M354.jpg
M_00197,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M118.jpg
M_00199,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M162.jpg
M_00200,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1751.jpg
M_00202,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M389.jpg
M_00203,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M553.jpg
M_00205,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M564.jpg
M_00207,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2311.jpg
M_00210,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M263.jpg
M_00211,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2307.jpg
M_00212,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M108.jpg
M_00213,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1879.jpg
M_00216,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1296.jpg
M_00218,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2340.jpg
M_00219,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M317.jpg
M_00220,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M330.jpg
M_00221,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1412.jpg
M_00224,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M688.jpg
M_00226,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M664.jpg
M_00232,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2954.jpg
M_00233,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2337.jpg
M_00235,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M532.jpg
M_00237,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M183.jpg
M_00238,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M659.jpg
M_00239,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2101.jpg
M_00246,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2310.jpg
M_00247,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M589.jpg
M_00248,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M731.jpg
M_00251,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1837.jpg
M_00253,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1940.jpg
M_00254,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1636.jpg
M_00255,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M579.jpg
M_00264,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M887.jpg
M_00265,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M578.jpg
M_00266,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M248.jpg
M_00268,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M714.jpg
M_00269,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1356.jpg
M_00270,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1219.jpg
M_00272,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M113.jpg
M_00274,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M208.jpg
M_00276,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M245.jpg
M_00277,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M443.jpg
M_00279,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1112.jpg
M_00281,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2364.jpg
M_00282,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1753.jpg
M_00283,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1316.jpg
M_00284,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M729.jpg
M_00287,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1717.jpg
M_00288,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M299.jpg
M_00295,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2965.jpg
M_00296,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1106.jpg
M_00297,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2383.jpg
M_00298,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2315.jpg
M_00299,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M803.jpg
M_00300,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1389.jpg
M_00301,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M513.jpg
M_00303,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2281.jpg
M_00304,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M990.jpg
M_00305,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M547.jpg
M_00309,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M537.jpg
M_00312,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1808.jpg
M_00313,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1644.jpg
M_00315,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2349.jpg
M_00316,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2925.jpg
M_00319,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1491.jpg
M_00321,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M507.jpg
M_00322,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2183.jpg
M_00325,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1524.jpg
M_00327,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M204.jpg
M_00329,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1119.jpg
M_00330,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2569.jpg
M_00331,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M334.jpg
M_00332,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M896.jpg
M_00335,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M122.jpg
M_00337,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1208.jpg
M_00338,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1733.jpg
M_00339,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1466.jpg
M_00340,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2936.jpg
M_00341,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M239.jpg
M_00344,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1604.jpg
M_00345,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M277.jpg
M_00346,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2048.jpg
M_00348,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M449.jpg
M_00351,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M838.jpg
M_00352,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2043.jpg
M_00358,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1220.jpg
M_00359,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2490.jpg
M_00361,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1742.jpg
M_00362,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2378.jpg
M_00363,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2167.jpg
M_00365,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M834.jpg
M_00366,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1453.jpg
M_00368,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M327.jpg
M_00370,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M669.jpg
M_00372,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2084.jpg
M_00373,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2352.jpg
M_00375,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1628.jpg
M_00381,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1471.jpg
M_00382,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1976.jpg
M_00384,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M109.jpg
M_00387,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1207.jpg
M_00389,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M510.jpg
M_00390,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M867.jpg
M_00391,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1805.jpg
M_00393,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M318.jpg
M_00395,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1804.jpg
M_00396,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1730.jpg
M_00397,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1386.jpg
M_00399,M,12,train,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1074.jpg
M_00400,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1871.jpg
M_00401,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2297.jpg
M_00403,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1333.jpg
M_00404,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M442.jpg
M_00405,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M227.jpg
M_00406,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M319.jpg
M_00408,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1807.jpg
M_00409,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M518.jpg
M_00414,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1781.jpg
M_00418,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2384.jpg
M_00419,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1410.jpg
M_00421,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2289.jpg
M_00422,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2190.jpg
M_00426,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1338.jpg
M_00427,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1997.jpg
M_00428,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M329.jpg
M_00430,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M241.jpg
M_00431,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2849.jpg
M_00433,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M734.jpg
M_00434,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1512.jpg
M_00435,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1095.jpg
M_00436,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1984.jpg
M_00437,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2316.jpg
M_00438,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2994.jpg
M_00440,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M835.jpg
M_00441,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1645.jpg
M_00442,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1475.jpg
M_00444,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1115.jpg
M_00446,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2975.jpg
M_00448,M,12,val,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1988.jpg
M_00451,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M155.jpg
M_00452,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M577.jpg
M_00454,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2480.jpg
M_00456,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1973.jpg
M_00459,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1748.jpg
M_00460,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M610.jpg
M_00461,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M236.jpg
M_00462,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2499.jpg
M_00464,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1806.jpg
M_00465,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2283.jpg
M_00466,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M984.jpg
M_00467,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M894.jpg
M_00469,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1629.jpg
M_00471,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2046.jpg
M_00472,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2347.jpg
M_00473,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2972.jpg
M_00474,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M466.jpg
M_00475,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1755.jpg
M_00476,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1300.jpg
M_00481,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M482.jpg
M_00484,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2122.jpg
M_00485,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1156.jpg
M_00487,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M516.jpg
M_00488,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1921.jpg
M_00489,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M630.jpg
M_00491,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M364.jpg
M_00493,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M275.jpg
M_00494,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M840.jpg
M_00495,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1340.jpg
M_00496,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M1050.jpg
M_00497,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M384.jpg
M_00498,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M2363.jpg
M_00499,M,12,test,-1,,-1,-1,data/raw/asl_alphabet_train/M/M694.jpg
N_00000,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N932.jpg
N_00002,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1755.jpg
N_00004,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N28.jpg
N_00007,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1389.jpg
N_00009,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1726.jpg
N_00012,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N275.jpg
N_00013,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1496.jpg
N_00016,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1936.jpg
N_00020,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N559.jpg
N_00021,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N427.jpg
N_00022,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2407.jpg
N_00023,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2477.jpg
N_00024,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1480.jpg
N_00029,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N163.jpg
N_00031,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2476.jpg
N_00033,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1913.jpg
N_00034,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2365.jpg
N_00035,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2961.jpg
N_00037,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1002.jpg
N_00038,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1464.jpg
N_00039,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2967.jpg
N_00041,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N470.jpg
N_00044,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2485.jpg
N_00046,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2274.jpg
N_00051,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N820.jpg
N_00054,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1383.jpg
N_00057,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1285.jpg
N_00059,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2290.jpg
N_00060,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1620.jpg
N_00064,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1394.jpg
N_00065,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N302.jpg
N_00068,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N158.jpg
N_00069,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1442.jpg
N_00071,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1032.jpg
N_00072,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N354.jpg
N_00073,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1238.jpg
N_00074,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2995.jpg
N_00075,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N384.jpg
N_00078,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2938.jpg
N_00081,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N256.jpg
N_00082,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1510.jpg
N_00083,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1835.jpg
N_00085,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N467.jpg
N_00086,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2109.jpg
N_00089,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1721.jpg
N_00090,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2406.jpg
N_00091,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1617.jpg
N_00092,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N691.jpg
N_00093,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N886.jpg
N_00094,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N471.jpg
N_00099,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1773.jpg
N_00100,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N174.jpg
N_00101,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N589.jpg
N_00102,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2313.jpg
N_00104,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N190.jpg
N_00107,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1583.jpg
N_00108,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1232.jpg
N_00109,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2012.jpg
N_00110,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2983.jpg
N_00111,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1837.jpg
N_00113,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N571.jpg
N_00117,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1742.jpg
N_00120,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N983.jpg
N_00121,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1854.jpg
N_00125,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1339.jpg
N_00126,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N582.jpg
N_00127,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1616.jpg
N_00132,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1517.jpg
N_00133,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N617.jpg
N_00134,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N268.jpg
N_00135,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1614.jpg
N_00136,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1573.jpg
N_00137,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2945.jpg
N_00139,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N544.jpg
N_00140,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1710.jpg
N_00142,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N262.jpg
N_00151,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1822.jpg
N_00153,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1349.jpg
N_00154,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1439.jpg
N_00156,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2416.jpg
N_00157,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1824.jpg
N_00158,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N473.jpg
N_00160,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1578.jpg
N_00161,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1698.jpg
N_00167,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1344.jpg
N_00169,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1739.jpg
N_00173,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1818.jpg
N_00174,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N2267.jpg
N_00175,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N1910.jpg
N_00176,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N560.jpg
N_00177,N,13,train,-1,,-1,-1,data/raw/asl_alphabet_train/N/N178.jpg
